7.402009,13.476032,40.19851,27.987,43.913128,26.605146,10.67115,43.033344,45.233803,1.3010263,32.227184,36.47408,22.584328,47.88011,36.76423,5.9189587,48.992428
8.685464,32.22439,20.810171,33.80073,22.520601,1.5760422,30.244518,4.273787,49.12907,33.14162,34.96953,22.867605,47.000534,27.377304,41.6425,22.126696,36.488125
41.907444,13.892373,37.000214,22.127365,44.44237,12.623647,19.754604,49.84294,46.31274,4.7420473,46.396168,37.637352,45.79375,18.23651,36.55036,0.62641203,44.63119
23.777082,4.679191,20.704153,16.587538,20.919449,18.113392,47.498444,48.17547,6.1615887,33.04793,14.963937,37.7201,31.775526,49.970646,28.328255,44.577564,48.117287
34.192337,0.06825924,19.730589,28.362173,29.607698,4.085791,7.4819775,36.96317,46.58076,31.746704,24.880383,31.011375,30.113426,36.445606,6.553528,24.793812,37.074757
28.894497,32.409832,0.68231523,31.251654,49.470894,10.226756,25.814966,49.994354,7.295978,44.404213,21.397337,24.095243,5.8723836,32.461914,5.6851177,33.735233,9.253046
17.444988,19.423443,33.493004,10.026246,3.9229155,33.604286,1.8302053,4.608378,38.279064,49.535267,48.586987,33.187103,47.455418,34.346413,3.9508462,41.436447,40.107998
45.931877,5.357537,41.14668,7.5187206,7.949269,33.761288,4.0210304,29.780582,41.67856,26.745724,40.965607,23.312944,29.35588,34.764553,41.646133,15.166476,5.9060664
45.287502,1.3453364,45.743458,48.944084,32.32292,14.197951,36.295208,32.42365,10.391322,40.709087,29.077274,37.585827,19.88728,9.608719,13.463923,36.888474,17.400534
18.125141,29.171688,6.6454916,10.13647,23.768887,30.449009,32.222973,38.404335,4.832849,11.493153,34.156567,27.206099,5.692473,21.200743,3.5827875,35.39567,8.321106
13.794938,43.308514,14.477385,9.440928,23.956882,44.852123,44.821815,16.660988,20.284859,8.330873,13.500029,9.594181,7.580128,48.37924,38.833088,28.10877,36.389904
5.879095,33.53918,28.90323,11.106139,8.464062,42.607525,29.872406,5.812311,37.10678,27.965075,45.166767,18.98286,6.9708824,19.013939,40.37409,34.47223,16.751507
23.244894,39.345123,21.288559,46.363155,21.573172,31.343409,29.144773,10.76656,8.649996,18.457973,30.33514,31.443623,14.187103,49.640087,22.124907,3.298369,39.95758
44.907932,42.494965,26.131886,11.427203,13.832244,37.091236,37.1397,38.404434,28.53043,46.833435,25.722816,6.3091936,17.245588,5.4904075,49.181023,26.941433,38.89086
40.186398,38.24306,23.427713,27.450853,17.226522,13.837689,39.440903,23.133379,11.690458,10.759243,14.0845,31.971327,34.21551,12.94815,14.925075,19.03116,8.455923
17.790243,46.616066,41.36917,10.45216,20.218376,48.112267,33.796425,38.06634,49.337273,39.511406,23.808771,47.638016,21.930391,9.618571,16.679,2.8951466,45.469357
37.107735,9.697283,21.13115,43.337803,24.006199,37.415565,45.84904,22.888044,37.66183,21.066942,37.00429,11.9388075,1.5357673,43.187283,17.079535,26.44414,1.4169902
47.990765,27.335602,14.647264,9.958259,3.901869,46.44803,15.190443,41.92026,13.512585,7.506818,45.77498,45.97345,19.336731,27.08654,8.228376,37.291927,39.32448
6.2464027,46.6934,22.085062,1.963079,31.26539,20.342743,39.408966,46.73893,36.430687,6.0605707,23.49896,16.116598,40.960632,11.217606,8.036476,1.3801724,2.2438645
21.579174,11.43921,47.588463,32.008335,4.8876524,3.825885,35.45847,36.1982,20.394165,3.7977993,47.68123,2.5393128,8.003241,38.79586,8.493206,27.72852,45.443516
1.3874382,42.30722,33.507183,16.473639,5.421844,45.914936,43.60062,39.343166,48.232727,19.802893,11.554119,0.10179281,35.782166,25.10366,49.211052,45.71745,17.31362
10.790753,32.20294,43.935307,30.343601,10.109899,19.006067,0.27862787,48.96605,49.641098,34.420746,3.2321155,41.916504,19.557217,23.710499,0.41455328,37.74816,9.869158
45.968464,46.17568,4.0692806,47.03922,1.8327236,22.560751,14.996523,35.14878,42.632305,14.773396,4.8643975,39.701035,12.999672,1.213494,8.525332,43.53216,43.427322
29.733137,26.162804,28.634724,31.07633,42.082943,27.9625,14.935631,28.169786,49.53678,45.94087,44.22004,15.737009,14.590505,24.070135,30.98492,23.434397,17.415884
36.073833,40.606388,2.181086,5.6821704,3.062901,21.908876,7.8438163,42.483387,30.861881,46.158825,20.023785,17.759615,42.41624,37.328884,37.882298,12.886742,42.20983
0.8803308,44.04297,8.423498,2.9475152,46.511875,40.98173,29.521538,5.8186474,37.574585,41.425816,48.678406,13.056564,38.938152,13.497612,28.581047,9.006747,10.827968
12.434596,19.266537,14.928248,37.880768,47.374054,30.016056,24.851364,26.766312,23.998726,21.877163,9.22806,8.101547,40.791134,6.840497,9.224955,26.981604,8.640623
3.1217158,14.362836,33.739532,24.894455,17.142385,6.998959,32.02559,44.355774,24.369162,18.732256,14.000726,10.826048,26.645773,11.196941,3.431785,44.59282,9.804097
49.56262,22.353804,28.707209,24.718376,24.201403,38.354355,21.317392,18.39999,9.893152,49.59472,42.968197,0.83070695,33.25338,17.601732,38.29378,12.892598,46.075916
2.363646,36.476242,1.6465575,33.431137,36.094833,46.181404,40.293644,1.7539829,6.481108,9.28244,31.160828,10.0540695,4.5941563,35.818466,44.002438,40.698593,18.815723
36.489857,37.599674,29.030197,22.917044,11.153081,47.15323,30.114443,32.304214,23.739206,1.1591256,28.050365,37.805782,18.6825,30.478567,18.063334,16.215107,38.115128
46.08234,3.7295878,13.109189,25.974009,25.67413,13.50992,17.780607,26.895296,49.061783,49.80565,6.004876,17.866398,7.017982,35.15924,11.91704,16.496107,3.5016
19.327465,10.616144,25.288895,39.827366,35.73435,22.912212,9.212986,25.786755,9.400359,49.567112,18.284714,34.228634,31.63327,5.6789875,15.909844,5.379209,0.5027056
14.771503,31.789356,6.67105,24.00812,14.45738,28.681486,5.297971,23.64823,31.065052,49.98921,19.632822,36.22511,3.6932886,48.694313,13.338444,27.740398,40.168365
2.6737213,2.047658,14.392811,49.230183,40.904854,27.24797,26.350206,27.906605,24.895086,49.122868,42.18703,47.920677,39.1623,28.998283,17.84586,44.614258,49.461956
10.425028,8.554069,0.29827356,22.32037,14.281803,45.312664,47.217728,40.319363,49.376835,37.040295,4.0450664,24.415339,43.407722,43.023678,21.615452,33.70475,45.638813
38.474396,35.649635,29.711506,18.884975,4.356456,25.664694,33.120438,14.24219,34.519665,23.869818,36.47166,23.153091,1.9984335,26.33605,3.625834,31.794252,18.2173
21.39848,1.679486,17.158321,45.043392,39.4113,30.727911,40.595135,19.057587,10.475883,2.6224017,6.771117,19.153543,16.477064,49.236576,46.08504,24.344412,34.10068
20.23752,29.402512,25.346666,11.9062,7.8517346,31.683475,25.659613,26.962078,13.429931,47.600643,10.164928,2.0209014,15.961939,37.78715,9.087083,29.248997,13.191822
9.895123,14.991826,19.69581,20.159739,38.460827,40.52263,2.0878286,20.282482,1.7056942,15.1059265,10.2864895,29.316854,0.18537045,12.874124,25.518402,40.473377,10.742962
19.694836,8.958006,48.71262,21.919956,20.247423,48.638706,36.91916,22.002825,12.500137,35.240376,45.67207,34.69039,5.3171277,26.831902,20.084631,37.19258,29.023785
47.951977,1.4454097,31.93308,39.997204,22.835043,31.839266,32.225456,40.29866,2.5091588,6.6485257,8.904296,46.255035,16.817024,11.825069,24.281693,45.110847,3.0795188
30.484543,10.606954,43.453556,15.603945,11.010179,16.858097,12.258375,44.038483,37.179367,22.892174,20.959435,22.723442,39.459812,27.21436,11.940986,38.753094,36.589546
40.660507,29.921526,29.035032,2.7876763,25.673199,30.697739,38.843983,39.778584,10.417753,16.102213,8.371914,44.495262,30.342754,27.444017,3.7659554,44.508415,21.832912
26.43522,3.8402052,19.462904,4.0035067,9.106764,38.79944,0.055396557,14.400846,15.58711,18.204939,27.225855,42.13827,33.1166,29.359695,45.535786,20.829845,5.2156477
26.137745,32.34996,22.382679,30.587635,10.907489,31.013432,38.35437,7.84668,7.009396,43.21602,6.034878,38.40066,26.684437,16.062862,2.8157563,19.332275,4.3810816
9.828207,41.68702,30.602604,39.998196,46.17375,38.05884,8.706328,2.3814976,35.88135,19.52742,49.544888,33.84709,33.408306,14.959988,41.919876,19.752506,30.253342
12.411106,5.0056963,48.300777,14.060786,30.232065,16.416874,9.504363,48.33311,16.407787,35.175774,25.2429,22.719002,5.044541,6.802228,15.842181,44.151337,19.210157
6.8347783,0.83381534,9.09026,7.451913,27.957302,30.308529,20.150074,29.521677,23.30487,8.365655,31.229889,20.641283,10.874283,5.9327364,22.609224,44.341927,7.8405886
28.059282,36.398144,11.089939,8.209175,31.585709,37.241837,13.928819,36.99872,45.791824,38.67182,46.86644,1.0942489,38.709755,41.27692,36.14094,13.2292385,9.745643
20.649723,26.513689,16.10434,9.1261,15.46759,22.849453,38.43808,2.5339694,25.116577,3.2201707,31.43729,25.718502,11.893976,31.157932,30.59481,26.48538,11.367816
27.315489,4.3474703,7.4495792,11.174461,41.27986,13.593021,31.458744,30.048084,32.519028,37.662277,46.387146,35.755516,41.097176,6.518552,47.812283,19.819233,7.8255386
21.81496,17.201069,14.319473,44.659798,42.240376,21.96475,48.948864,27.42913,40.243267,8.936861,16.03125,28.184696,6.811273,38.363743,14.998516,5.6671233,10.23182
34.78042,42.33918,12.474596,10.550207,49.615623,26.190832,2.607873,48.317177,7.9990478,28.351736,5.100003,28.875504,26.033419,18.748045,28.611744,49.22806,31.277067
15.431059,39.174797,35.967796,26.923613,15.5194645,32.961933,49.999256,32.260036,11.575901,8.104285,47.16393,38.559578,2.5535316,12.491998,16.376156,40.27985,6.410673
47.296074,36.617706,17.978992,41.920414,41.02946,36.917965,37.953575,3.1539142,4.497805,5.21076,27.4944,1.0540217,49.43,41.311165,36.632248,20.80876,20.162302
39.95652,42.12062,11.157647,28.994211,23.320707,16.521395,5.99944,8.039323,30.212475,10.999617,19.805422,38.13917,45.535046,40.703354,25.372187,34.054573,37.900803
4.3429317,25.772116,13.339424,32.6021,47.262165,36.285366,38.460396,8.634612,29.41369,27.33663,20.557213,22.006725,45.244915,5.6329517,32.228943,8.156836,2.6346922
28.83012,32.649338,36.60629,38.289223,14.077049,23.707327,23.821112,20.035978,34.037323,31.568054,21.119532,24.404755,45.709213,45.665787,33.97869,24.944847,9.210309
11.5660515,45.554825,21.617252,21.217165,6.043559,19.082764,30.073086,22.916502,1.0706156,22.167477,46.966877,36.00243,27.93349,17.081228,10.970751,14.718488,26.409626
8.951786,30.698359,13.37618,25.645403,12.241379,49.19278,9.770778,10.152182,31.902027,28.388544,26.954714,34.049343,40.934544,16.464075,31.81921,30.469175,0.31757057
1.2277871,35.682552,17.823835,0.106179714,5.6307673,22.80156,15.624201,14.280868,18.7047,9.5303955,35.720486,4.166475,30.249763,3.2732725,9.472829,21.103031,48.539585
3.846702,22.50521,3.8590252,32.295616,4.220137,19.678312,18.010267,35.869987,15.585908,27.847586,6.2996683,6.653282,17.470158,0.24430752,21.635447,37.412567,25.192827
17.103703,18.82501,21.81718,48.879715,23.920452,30.98256,16.608711,43.79204,43.674232,30.549843,38.531532,15.744477,18.05397,49.447914,22.606867,46.512608,46.418266
44.60498,1.9838154,7.473543,19.540798,3.210342,19.343054,29.272625,8.464712,30.911732,8.602691,26.46549,0.6721288,47.84376,0.9513736,28.154865,35.686993,34.046577
25.513685,44.338097,27.877409,42.358955,26.26984,37.62369,24.093065,43.25934,19.270334,47.188747,39.63245,40.047447,28.302399,6.2652826,35.431557,12.030342,30.605518
2.4004579,18.131325,48.478764,4.1561785,26.47722,39.426212,2.6870222,13.637116,8.658949,31.713263,46.79363,17.19389,17.590162,9.224686,27.547417,41.214058,40.30889
41.49102,17.03884,45.924282,30.273476,23.883938,11.818001,12.903354,16.953049,46.144527,47.705875,43.499443,23.75836,38.013428,15.04547,38.495583,19.285751,33.42391
1.8636167,27.595802,36.406048,24.058607,17.306808,7.8458014,32.55268,15.548393,9.316624,2.9265046,34.45545,27.130964,3.5193653,47.36878,29.7417,48.392834,42.07403
27.665945,33.40361,45.777336,14.262298,4.5719385,7.6349645,21.121037,15.079912,20.663013,41.404106,14.629877,24.323114,44.636276,10.190365,3.7552476,19.634768,18.477743
24.312508,16.489527,10.81773,37.24509,15.370771,5.063665,45.228516,29.99685,37.564884,42.069614,31.179756,7.612166,23.502472,22.10298,26.609135,1.6667336,10.944202
45.36249,47.574535,22.975668,17.519495,5.7704806,16.826952,48.22834,8.47137,11.391031,8.3656225,34.70081,18.03852,23.800356,33.72314,22.246391,17.151642,10.968062
29.146269,46.57389,29.109373,23.78141,6.872031,40.696205,45.11379,14.010721,5.54564,31.872269,13.699034,33.97848,14.340344,8.404636,31.798637,18.942913,37.52937
25.359226,1.4924705,39.00741,43.792404,26.23718,40.28514,30.768057,0.23618639,21.479643,15.431518,30.743534,40.449036,46.581688,14.586294,34.50547,9.527263,16.721952
7.5633526,12.236187,15.198734,39.899696,42.803944,13.857683,1.3720691,42.363632,19.233114,23.856852,29.7633,13.899631,20.400536,7.2122216,22.95436,43.632084,25.430492
16.426104,2.236071,31.231895,6.5276,24.380302,19.954187,22.68966,38.188065,15.64463,35.539536,2.513945,10.344851,17.836163,48.846523,25.790983,29.329544,5.7961316
13.38991,38.964287,33.570477,11.644551,45.254463,19.46283,38.579,8.395052,33.21001,32.957386,30.122248,39.750317,39.404594,16.621023,9.0674515,43.2196,3.0975938
45.407383,23.64079,32.852795,27.554565,31.166088,38.611187,35.000645,20.434961,16.046455,48.930523,19.699017,33.897465,8.788538,1.7865419,18.929625,23.016548,26.384617
3.9102793,24.303648,30.895025,2.4668307,34.78871,2.1037073,9.674859,35.420807,14.534924,45.339836,27.251366,33.455433,32.33761,6.0439825,16.30095,25.02082,26.330822
